BinaryPropagations,BoolPropagations,ExitCode,Propagations,Restarts,SATClauses,SATVars,SavileRowClauseOut,SavileRowTimeOut,SavileRowTotalTime,SolverMemOut,SolverNodes,SolverSatisfiable,SolverTimeOut,SolverTotalTime,TheoryPropagations,configuration,instance,problem,seed
NA,NA,Success,NA,NA,NA,NA,0,0,12.582,NA,NA,1,0,235.842,NA,fzn2omt-bv-mathsat,j3043_5,mrcpsp-pb,1
NA,NA,Success,NA,NA,NA,NA,0,0,11.558,NA,NA,1,0,47.46,NA,fzn2omt-bv-z3,j3043_5,mrcpsp-pb,1
NA,NA,Success,NA,NA,NA,NA,0,0,11.188,NA,NA,1,0,7.387,NA,fzn2omt-int-mathsat,j3043_5,mrcpsp-pb,1
NA,NA,Success,NA,NA,NA,NA,0,0,11.206,NA,NA,1,0,34.628,NA,fzn2omt-int-z3,j3043_5,mrcpsp-pb,1
NA,NA,Success,NA,NA,157225,14865,0,0,11.512,0,NA,1,0,2.3200000000000003,NA,sat,j3043_5,mrcpsp-pb,3
NA,NA,Success,NA,NA,NA,NA,0,0,11.243,NA,NA,1,0,16.432,NA,chuffed,j3043_5,mrcpsp-pb,3
NA,NA,Success,NA,NA,3379,2690,0,0,11.581,NA,NA,1,NA,163.66056559100002,NA,smt-bv-flat,j3043_5,mrcpsp-pb,3
NA,NA,Success,NA,NA,3199,2510,0,0,11.533,NA,NA,1,NA,210.090515114,NA,smt-bv-nested,j3043_5,mrcpsp-pb,3
NA,NA,Success,NA,NA,3187,2510,0,0,12.203,NA,NA,1,NA,22.02,NA,smt-bv-nested-z3,j3043_5,mrcpsp-pb,3
NA,NA,Success,NA,NA,3187,2510,0,0,11.46,NA,NA,1,NA,23.46,NA,smt-bv-nested-z3-pairwisealldiff,j3043_5,mrcpsp-pb,3
NA,4825913,Success,NA,4,162190,19463,0,0,31.331,0,443240.0,1,0,11.164,1020005,smt-idl-flat,j3043_5,mrcpsp-pb,3
NA,4825913,Success,NA,4,162190,19463,0,0,29.72,0,443240.0,1,0,10.399,1020005,smt-idl-nested,j3043_5,mrcpsp-pb,3
NA,134174608,Success,NA,20,3379,2690,0,0,11.443,0,1367792.0,1,0,128.78199999999998,7184755,smt-lia-flat,j3043_5,mrcpsp-pb,3
NA,1888861,Success,NA,10,3199,2510,0,0,11.712,0,24625.0,1,0,2.436,99041,smt-lia-nested,j3043_5,mrcpsp-pb,3
5081652,NA,Success,6340590,19,3367,2690,0,0,10.775,NA,17415,1,NA,24.95,NA,smt-nia-flat,j3043_5,mrcpsp-pb,3
4494543,NA,Success,5235485,14,3187,2510,0,0,10.555,NA,14859,1,NA,11.04,NA,smt-nia-nested,j3043_5,mrcpsp-pb,3
NA,NA,Success,NA,NA,NA,NA,0,0,10.978,NA,NA,1,0,116.346,NA,fzn2omt-bv-mathsat,j3043_5,mrcpsp-pb,3
NA,NA,Success,NA,NA,NA,NA,0,0,10.66,NA,NA,1,0,47.83,NA,fzn2omt-bv-z3,j3043_5,mrcpsp-pb,3
NA,NA,Success,NA,NA,NA,NA,0,0,11.214,NA,NA,1,0,49.899,NA,fzn2omt-int-mathsat,j3043_5,mrcpsp-pb,3
NA,NA,Success,NA,NA,NA,NA,0,0,10.421,NA,NA,1,0,34.685,NA,fzn2omt-int-z3,j3043_5,mrcpsp-pb,3
NA,NA,Success,NA,NA,157225,14865,0,0,11.873,0,NA,1,0,2.6799999999999997,NA,sat,j3043_5,mrcpsp-pb,8
NA,NA,Success,NA,NA,NA,NA,0,0,10.725,NA,NA,1,0,15.443,NA,chuffed,j3043_5,mrcpsp-pb,8
NA,NA,Success,NA,NA,3379,2690,0,0,10.987,NA,NA,1,NA,165.341267483,NA,smt-bv-flat,j3043_5,mrcpsp-pb,8
NA,NA,Success,NA,NA,3199,2510,0,0,11.586,NA,NA,1,NA,202.81597492400002,NA,smt-bv-nested,j3043_5,mrcpsp-pb,8
NA,NA,Success,NA,NA,3187,2510,0,0,12.211,NA,NA,1,NA,24.46,NA,smt-bv-nested-z3,j3043_5,mrcpsp-pb,8
NA,NA,Success,NA,NA,3187,2510,0,0,13.362,NA,NA,1,NA,22.96,NA,smt-bv-nested-z3-pairwisealldiff,j3043_5,mrcpsp-pb,8
NA,9867497,Success,NA,6,162190,19463,0,0,29.069,0,421534.0,1,0,11.659,1815529,smt-idl-flat,j3043_5,mrcpsp-pb,8
NA,9867497,Success,NA,6,162190,19463,0,0,29.89,0,421534.0,1,0,13.040000000000001,1815529,smt-idl-nested,j3043_5,mrcpsp-pb,8
NA,67135668,Success,NA,18,3379,2690,0,0,11.205,0,654537.0,1,0,60.319,4306015,smt-lia-flat,j3043_5,mrcpsp-pb,8
NA,12154229,Success,NA,15,3199,2510,0,0,11.355,0,216639.0,1,0,17.332,1038375,smt-lia-nested,j3043_5,mrcpsp-pb,8
5081652,NA,Success,6340590,19,3367,2690,0,0,11.473,NA,17415,1,NA,25.15,NA,smt-nia-flat,j3043_5,mrcpsp-pb,8
4494543,NA,Success,5235485,14,3187,2510,0,0,11.223,NA,14859,1,NA,11.44,NA,smt-nia-nested,j3043_5,mrcpsp-pb,8
NA,NA,Success,NA,NA,NA,NA,0,0,11.539,NA,NA,1,0,280.874,NA,fzn2omt-bv-mathsat,j3043_5,mrcpsp-pb,8
NA,NA,Success,NA,NA,NA,NA,0,0,10.935,NA,NA,1,0,46.445,NA,fzn2omt-bv-z3,j3043_5,mrcpsp-pb,8
NA,NA,Success,NA,NA,NA,NA,0,0,12.06,NA,NA,1,0,11.795,NA,fzn2omt-int-mathsat,j3043_5,mrcpsp-pb,8
NA,NA,Success,NA,NA,NA,NA,0,0,13.04,NA,NA,1,0,35.814,NA,fzn2omt-int-z3,j3043_5,mrcpsp-pb,8
NA,NA,Success,NA,NA,212547,19666,0,0,14.247,0,NA,1,0,72.59,NA,sat,j3043_6,mrcpsp-pb,1
NA,NA,Success,NA,NA,NA,NA,0,0,14.37,NA,NA,1,0,3399.494,NA,chuffed,j3043_6,mrcpsp-pb,1
NA,NA,Success,NA,NA,3969,3281,0,0,12.822,NA,NA,1,NA,845.8298120210001,NA,smt-bv-flat,j3043_6,mrcpsp-pb,1
NA,NA,Success,NA,NA,3789,3101,0,0,13.804,NA,NA,1,NA,1726.098980483,NA,smt-bv-nested,j3043_6,mrcpsp-pb,1
NA,NA,Success,NA,NA,3777,3101,0,0,14.593,NA,NA,1,NA,1935.97,NA,smt-bv-nested-z3,j3043_6,mrcpsp-pb,1
NA,NA,Success,NA,NA,3777,3101,0,0,14.944,NA,NA,1,NA,1877.61,NA,smt-bv-nested-z3-pairwisealldiff,j3043_6,mrcpsp-pb,1
NA,589474801,Success,NA,16,218260,25331,0,0,30.552,0,734748.0,1,0,256.915,106066203,smt-idl-flat,j3043_6,mrcpsp-pb,1
NA,589474801,Success,NA,16,218260,25331,0,0,29.38,0,734748.0,1,0,261.484,106066203,smt-idl-nested,j3043_6,mrcpsp-pb,1
NA,1210330556,Success,NA,26,3972,3281,0,0,13.795,0,1.3268061E7,1,0,6211.1182810010005,73246231,smt-lia-flat,j3043_6,mrcpsp-pb,1
NA,434540677,Success,NA,23,3792,3101,0,0,16.93,0,5754261.0,1,0,4185.7281680940005,30583536,smt-lia-nested,j3043_6,mrcpsp-pb,1
NA,NA,Success,NA,NA,3777,3101,0,0,14.486,NA,NA,0,NA,3600.181366146,NA,smt-nia-nested,j3043_6,mrcpsp-pb,1
NA,NA,Success,NA,NA,NA,NA,0,1,3.602,NA,NA,NA,NA,3600,NA,fzn2omt-bv-mathsat,j3043_6,mrcpsp-pb,1
NA,NA,Success,NA,NA,NA,NA,0,0,15.071,NA,NA,1,0,390.099,NA,fzn2omt-bv-z3,j3043_6,mrcpsp-pb,1
NA,NA,Success,NA,NA,NA,NA,0,1,3.601,NA,NA,NA,NA,3600,NA,fzn2omt-int-mathsat,j3043_6,mrcpsp-pb,1
NA,NA,Success,NA,NA,212547,19666,0,0,13.729,0,NA,1,0,67.28999999999999,NA,sat,j3043_6,mrcpsp-pb,3
NA,NA,Success,NA,NA,NA,NA,0,0,12.904,NA,NA,1,0,3303.485,NA,chuffed,j3043_6,mrcpsp-pb,3
NA,NA,Success,NA,NA,3969,3281,0,0,14.904,NA,NA,1,NA,851.497710522,NA,smt-bv-flat,j3043_6,mrcpsp-pb,3
NA,NA,Success,NA,NA,3789,3101,0,0,14.057,NA,NA,1,NA,1750.574076286,NA,smt-bv-nested,j3043_6,mrcpsp-pb,3
NA,NA,Success,NA,NA,3777,3101,0,0,15.029,NA,NA,1,NA,1892.93,NA,smt-bv-nested-z3,j3043_6,mrcpsp-pb,3
NA,NA,Success,NA,NA,3777,3101,0,0,13.335,NA,NA,1,NA,1875.92,NA,smt-bv-nested-z3-pairwisealldiff,j3043_6,mrcpsp-pb,3
NA,2073617778,Success,NA,19,218260,25331,0,0,28.617,0,1348243.0,1,0,733.42,365273162,smt-idl-flat,j3043_6,mrcpsp-pb,3
NA,2073617778,Success,NA,19,218260,25331,0,0,30.195,0,1348243.0,1,0,680.961,365273162,smt-idl-nested,j3043_6,mrcpsp-pb,3
NA,395665395,Success,NA,23,3969,3281,0,0,15.565,0,3468330.0,1,0,7605.472861803,30914583,smt-lia-flat,j3043_6,mrcpsp-pb,3
NA,11428469,Success,NA,14,3789,3101,0,0,13.53,0,96392.0,1,0,7206.18231823,1034785,smt-lia-nested,j3043_6,mrcpsp-pb,3
NA,NA,Success,NA,NA,3957,3281,0,0,13.533,NA,NA,0,NA,3600.170314381,NA,smt-nia-flat,j3043_6,mrcpsp-pb,3
NA,NA,Success,NA,NA,3777,3101,0,0,13.898,NA,NA,0,NA,3600.160251065,NA,smt-nia-nested,j3043_6,mrcpsp-pb,3
NA,NA,Success,NA,NA,NA,NA,0,0,13.357,NA,NA,1,0,2142.768,NA,fzn2omt-bv-mathsat,j3043_6,mrcpsp-pb,3
NA,NA,Success,NA,NA,NA,NA,0,0,14.553,NA,NA,1,0,372.591,NA,fzn2omt-bv-z3,j3043_6,mrcpsp-pb,3
NA,NA,Success,NA,NA,212547,19666,0,0,15.158,0,NA,1,0,71.17999999999999,NA,sat,j3043_6,mrcpsp-pb,8
NA,NA,Success,NA,NA,NA,NA,0,0,13.81,NA,NA,1,0,3337.77,NA,chuffed,j3043_6,mrcpsp-pb,8
NA,NA,Success,NA,NA,3969,3281,0,0,15.279,NA,NA,1,NA,861.272049281,NA,smt-bv-flat,j3043_6,mrcpsp-pb,8
NA,NA,Success,NA,NA,3789,3101,0,0,12.722,NA,NA,1,NA,1723.555923187,NA,smt-bv-nested,j3043_6,mrcpsp-pb,8
NA,NA,Success,NA,NA,3777,3101,0,0,14.425,NA,NA,1,NA,1903.95,NA,smt-bv-nested-z3,j3043_6,mrcpsp-pb,8
NA,NA,Success,NA,NA,3777,3101,0,0,14.244,NA,NA,1,NA,1980.29,NA,smt-bv-nested-z3-pairwisealldiff,j3043_6,mrcpsp-pb,8
NA,592365929,Success,NA,16,218260,25331,0,0,29.01,0,705788.0,1,0,258.581,107885420,smt-idl-flat,j3043_6,mrcpsp-pb,8
NA,592365929,Success,NA,16,218260,25331,0,0,28.395,0,705788.0,1,0,255.541,107885420,smt-idl-nested,j3043_6,mrcpsp-pb,8
NA,1108836309,Success,NA,26,3972,3281,0,0,13.804,0,1.7595073E7,1,0,6382.416213123,77424891,smt-lia-flat,j3043_6,mrcpsp-pb,8
NA,5681250,Success,NA,12,3789,3101,0,0,12.708,0,81202.0,1,0,7204.758185808,555129,smt-lia-nested,j3043_6,mrcpsp-pb,8
NA,NA,Success,NA,NA,3777,3101,0,0,12.897,NA,NA,0,NA,3600.167854505,NA,smt-nia-nested,j3043_6,mrcpsp-pb,8
NA,NA,Success,NA,NA,NA,NA,0,0,14.245,NA,NA,1,0,2789.641,NA,fzn2omt-bv-mathsat,j3043_6,mrcpsp-pb,8
NA,NA,Success,NA,NA,NA,NA,0,0,14.217,NA,NA,1,0,409.569,NA,fzn2omt-bv-z3,j3043_6,mrcpsp-pb,8
NA,NA,Success,NA,NA,307151,25291,0,0,15.071,0,NA,1,0,12.38,NA,sat,j3044_4,mrcpsp-pb,1
NA,NA,Success,NA,NA,4177,3506,0,0,14.732,NA,NA,1,NA,936.301038607,NA,smt-bv-flat,j3044_4,mrcpsp-pb,1
NA,NA,Success,NA,NA,3997,3326,0,0,13.215,NA,NA,1,NA,798.144973124,NA,smt-bv-nested,j3044_4,mrcpsp-pb,1
NA,NA,Success,NA,NA,3985,3326,0,0,14.809,NA,NA,1,NA,2408.49,NA,smt-bv-nested-z3,j3044_4,mrcpsp-pb,1
NA,NA,Success,NA,NA,3985,3326,0,0,14.77,NA,NA,1,NA,2458.28,NA,smt-bv-nested-z3-pairwisealldiff,j3044_4,mrcpsp-pb,1
NA,75723913,Success,NA,11,315543,31461,0,0,34.52,0,640691.0,1,0,39.137,12175031,smt-idl-flat,j3044_4,mrcpsp-pb,1
NA,75723913,Success,NA,11,315543,31461,0,0,39.949,0,640691.0,1,0,39.067,12175031,smt-idl-nested,j3044_4,mrcpsp-pb,1
NA,950566439,Success,NA,25,4177,3506,0,0,26.183,0,1.1445761E7,1,0,9148.834543524,62795420,smt-lia-flat,j3044_4,mrcpsp-pb,1
NA,1494529321,Success,NA,26,3997,3326,0,0,20.732,0,1.2729697E7,1,0,10299.71778723,93435862,smt-lia-nested,j3044_4,mrcpsp-pb,1
NA,NA,Success,NA,NA,3985,3326,0,0,14.794,NA,NA,0,NA,3600.222291036,NA,smt-nia-nested,j3044_4,mrcpsp-pb,1
NA,NA,Success,NA,NA,NA,NA,0,0,15.686,NA,NA,1,0,561.603,NA,fzn2omt-bv-mathsat,j3044_4,mrcpsp-pb,1
NA,NA,Success,NA,NA,NA,NA,0,0,14.248,NA,NA,1,0,196.92,NA,fzn2omt-bv-z3,j3044_4,mrcpsp-pb,1
NA,NA,Success,NA,NA,307151,25291,0,0,16.654,0,NA,1,0,12.75,NA,sat,j3044_4,mrcpsp-pb,3
NA,NA,Success,NA,NA,NA,NA,0,0,13.777,NA,NA,0,1,3600.361,NA,chuffed,j3044_4,mrcpsp-pb,3
NA,NA,Success,NA,NA,4177,3506,0,0,15.172,NA,NA,1,NA,959.9277840929999,NA,smt-bv-flat,j3044_4,mrcpsp-pb,3
NA,NA,Success,NA,NA,3997,3326,0,0,19.968,NA,NA,1,NA,793.5592597479999,NA,smt-bv-nested,j3044_4,mrcpsp-pb,3
NA,NA,Success,NA,NA,3985,3326,0,0,14.633,NA,NA,1,NA,2349.99,NA,smt-bv-nested-z3,j3044_4,mrcpsp-pb,3
NA,NA,Success,NA,NA,3985,3326,0,0,15.53,NA,NA,1,NA,2347.37,NA,smt-bv-nested-z3-pairwisealldiff,j3044_4,mrcpsp-pb,3
NA,83656530,Success,NA,12,315543,31461,0,0,36.39,0,622547.0,1,0,38.215,13932742,smt-idl-flat,j3044_4,mrcpsp-pb,3
NA,83656530,Success,NA,12,315543,31461,0,0,35.141,0,622547.0,1,0,35.831,13932742,smt-idl-nested,j3044_4,mrcpsp-pb,3
NA,399390668,Success,NA,23,3997,3326,0,0,15.424,0,3304019.0,1,0,7597.07488045,28914947,smt-lia-nested,j3044_4,mrcpsp-pb,3
NA,NA,Success,NA,NA,3985,3326,0,0,14.549,NA,NA,0,NA,3600.202003276,NA,smt-nia-nested,j3044_4,mrcpsp-pb,3
NA,NA,Success,NA,NA,NA,NA,0,0,13.986,NA,NA,1,0,694.169,NA,fzn2omt-bv-mathsat,j3044_4,mrcpsp-pb,3
NA,NA,Success,NA,NA,NA,NA,0,0,14.381,NA,NA,1,0,207.973,NA,fzn2omt-bv-z3,j3044_4,mrcpsp-pb,3
NA,NA,Success,NA,NA,307151,25291,0,0,16.0,0,NA,1,0,11.79,NA,sat,j3044_4,mrcpsp-pb,8
NA,NA,Success,NA,NA,NA,NA,0,0,13.777,NA,NA,0,1,3600.354,NA,chuffed,j3044_4,mrcpsp-pb,8
NA,NA,Success,NA,NA,4177,3506,0,0,15.887,NA,NA,1,NA,954.286593073,NA,smt-bv-flat,j3044_4,mrcpsp-pb,8
NA,NA,Success,NA,NA,3997,3326,0,0,15.269,NA,NA,1,NA,797.662931954,NA,smt-bv-nested,j3044_4,mrcpsp-pb,8
NA,NA,Success,NA,NA,3985,3326,0,0,15.113,NA,NA,1,NA,2435.31,NA,smt-bv-nested-z3,j3044_4,mrcpsp-pb,8
NA,NA,Success,NA,NA,3985,3326,0,0,16.055,NA,NA,1,NA,2503.03,NA,smt-bv-nested-z3-pairwisealldiff,j3044_4,mrcpsp-pb,8
NA,75471370,Success,NA,11,315543,31461,0,0,33.213,0,652627.0,1,0,41.568,12390437,smt-idl-flat,j3044_4,mrcpsp-pb,8
NA,75471370,Success,NA,11,315543,31461,0,0,34.374,0,652627.0,1,0,39.032,12390437,smt-idl-nested,j3044_4,mrcpsp-pb,8
NA,710271448,Success,NA,24,3997,3326,0,0,13.987,0,5394500.0,1,0,8037.671186282001,58032907,smt-lia-nested,j3044_4,mrcpsp-pb,8
NA,NA,Success,NA,NA,4165,3506,0,0,14.37,NA,NA,0,NA,3600.223734748,NA,smt-nia-flat,j3044_4,mrcpsp-pb,8
NA,NA,Success,NA,NA,3985,3326,0,0,14.419,NA,NA,0,NA,3600.225231468,NA,smt-nia-nested,j3044_4,mrcpsp-pb,8
NA,NA,Success,NA,NA,NA,NA,0,0,13.513,NA,NA,1,0,532.584,NA,fzn2omt-bv-mathsat,j3044_4,mrcpsp-pb,8
NA,NA,Success,NA,NA,NA,NA,0,1,3.602,NA,NA,NA,NA,3600,NA,fzn2omt-bv-z3,j3044_4,mrcpsp-pb,8
NA,NA,Success,NA,NA,312119,24318,0,0,16.065,0,NA,1,0,39.67,NA,sat,j3044_5,mrcpsp-pb,1
NA,NA,Success,NA,NA,NA,NA,0,0,15.5,NA,NA,0,1,3600.384,NA,chuffed,j3044_5,mrcpsp-pb,1
NA,NA,Success,NA,NA,4037,3355,0,0,13.744,NA,NA,1,NA,486.82132614500006,NA,smt-bv-flat,j3044_5,mrcpsp-pb,1
NA,NA,Success,NA,NA,3857,3175,0,0,14.649,NA,NA,1,NA,1899.2390197149998,NA,smt-bv-nested,j3044_5,mrcpsp-pb,1
NA,NA,Success,NA,NA,3845,3175,0,0,13.78,NA,NA,1,NA,2662.32,NA,smt-bv-nested-z3,j3044_5,mrcpsp-pb,1
NA,NA,Success,NA,NA,3845,3175,0,0,14.325,NA,NA,1,NA,2487.45,NA,smt-bv-nested-z3-pairwisealldiff,j3044_5,mrcpsp-pb,1
NA,462571754,Success,NA,16,321916,30004,0,0,30.516,0,785644.0,1,0,162.61299999999997,81380338,smt-idl-flat,j3044_5,mrcpsp-pb,1
NA,462571754,Success,NA,16,321916,30004,0,0,31.823,0,785644.0,1,0,166.132,81380338,smt-idl-nested,j3044_5,mrcpsp-pb,1
NA,1025014830,Success,NA,25,4037,3355,0,0,13.345,0,1.0601576E7,1,0,5796.706827627,52732087,smt-lia-flat,j3044_5,mrcpsp-pb,1
NA,13260287,Success,NA,15,3860,3175,0,0,13.861,0,177320.0,1,0,3610.608427646,948037,smt-lia-nested,j3044_5,mrcpsp-pb,1
NA,NA,Success,NA,NA,NA,NA,0,0,14.414,NA,NA,1,0,1154.458,NA,fzn2omt-bv-mathsat,j3044_5,mrcpsp-pb,1
NA,NA,Success,NA,NA,NA,NA,0,0,15.564,NA,NA,1,0,226.754,NA,fzn2omt-bv-z3,j3044_5,mrcpsp-pb,1
NA,NA,Success,NA,NA,312119,24318,0,0,15.978,0,NA,1,0,37.379999999999995,NA,sat,j3044_5,mrcpsp-pb,3
NA,NA,Success,NA,NA,NA,NA,0,0,14.945,NA,NA,0,1,3600.351,NA,chuffed,j3044_5,mrcpsp-pb,3
NA,NA,Success,NA,NA,4037,3355,0,0,14.28,NA,NA,1,NA,485.06555150599996,NA,smt-bv-flat,j3044_5,mrcpsp-pb,3
NA,NA,Success,NA,NA,3857,3175,0,0,15.008,NA,NA,1,NA,1921.607367029,NA,smt-bv-nested,j3044_5,mrcpsp-pb,3
NA,NA,Success,NA,NA,3845,3175,0,0,14.175,NA,NA,1,NA,2580.90,NA,smt-bv-nested-z3,j3044_5,mrcpsp-pb,3
NA,NA,Success,NA,NA,3845,3175,0,0,14.0,NA,NA,1,NA,2611.33,NA,smt-bv-nested-z3-pairwisealldiff,j3044_5,mrcpsp-pb,3
NA,390895379,Success,NA,15,321916,30004,0,0,30.537,0,778295.0,1,0,145.138,67024210,smt-idl-flat,j3044_5,mrcpsp-pb,3
NA,390895379,Success,NA,15,321916,30004,0,0,29.959,0,778295.0,1,0,142.21099999999998,67024210,smt-idl-nested,j3044_5,mrcpsp-pb,3
NA,641266111,Success,NA,24,3857,3175,0,0,13.275,0,5948663.0,1,0,8242.131112919,37833268,smt-lia-nested,j3044_5,mrcpsp-pb,3
NA,NA,Success,NA,NA,4025,3355,0,0,15.4,NA,NA,0,NA,3600.168718689,NA,smt-nia-flat,j3044_5,mrcpsp-pb,3
NA,NA,Success,NA,NA,3845,3175,0,0,13.877,NA,NA,0,NA,3600.206181956,NA,smt-nia-nested,j3044_5,mrcpsp-pb,3
NA,NA,Success,NA,NA,NA,NA,0,0,13.696,NA,NA,1,0,1471.22,NA,fzn2omt-bv-mathsat,j3044_5,mrcpsp-pb,3
NA,NA,Success,NA,NA,NA,NA,0,0,14.68,NA,NA,1,0,213.815,NA,fzn2omt-bv-z3,j3044_5,mrcpsp-pb,3
NA,NA,Success,NA,NA,NA,NA,0,1,3.602,NA,NA,NA,NA,3600,NA,fzn2omt-int-z3,j3044_5,mrcpsp-pb,3
NA,NA,Success,NA,NA,312119,24318,0,0,15.815,0,NA,1,0,35.23,NA,sat,j3044_5,mrcpsp-pb,8
NA,NA,Success,NA,NA,NA,NA,0,0,14.312,NA,NA,0,1,3600.346,NA,chuffed,j3044_5,mrcpsp-pb,8
NA,NA,Success,NA,NA,4037,3355,0,0,20.808,NA,NA,1,NA,489.144371569,NA,smt-bv-flat,j3044_5,mrcpsp-pb,8
NA,NA,Success,NA,NA,3857,3175,0,0,13.928,NA,NA,1,NA,1879.716437295,NA,smt-bv-nested,j3044_5,mrcpsp-pb,8
NA,NA,Success,NA,NA,3845,3175,0,0,16.152,NA,NA,1,NA,2644.28,NA,smt-bv-nested-z3,j3044_5,mrcpsp-pb,8
NA,NA,Success,NA,NA,3845,3175,0,0,15.603,NA,NA,1,NA,2686.80,NA,smt-bv-nested-z3-pairwisealldiff,j3044_5,mrcpsp-pb,8
NA,419684588,Success,NA,15,321916,30004,0,0,33.732,0,779478.0,1,0,179.512,72538687,smt-idl-flat,j3044_5,mrcpsp-pb,8
NA,419684588,Success,NA,15,321916,30004,0,0,32.529,0,779478.0,1,0,164.299,72538687,smt-idl-nested,j3044_5,mrcpsp-pb,8
NA,583307917,Success,NA,24,4037,3355,0,0,14.62,0,6432896.0,1,0,4695.9448893690005,36663099,smt-lia-flat,j3044_5,mrcpsp-pb,8
NA,NA,Success,NA,NA,NA,NA,0,0,14.452,NA,NA,1,0,1460.313,NA,fzn2omt-bv-mathsat,j3044_5,mrcpsp-pb,8
NA,NA,Success,NA,NA,NA,NA,0,0,14.494,NA,NA,1,0,214.923,NA,fzn2omt-bv-z3,j3044_5,mrcpsp-pb,8
NA,NA,Success,NA,NA,442518,51615,0,0,35.466,0,NA,1,0,11159.400000000001,NA,sat,j3045_6,mrcpsp-pb,1
NA,NA,Success,NA,NA,6917,6199,0,0,35.45,NA,NA,1,NA,14228.950111822,NA,smt-bv-flat,j3045_6,mrcpsp-pb,1
NA,NA,Success,NA,NA,6740,6019,0,0,33.239,NA,NA,1,NA,11782.240453896,NA,smt-bv-nested,j3045_6,mrcpsp-pb,1
NA,NA,Success,NA,NA,6722,6019,0,0,35.877,NA,NA,0,NA,3600.05112808,NA,smt-bv-nested-z3,j3045_6,mrcpsp-pb,1
NA,3160359626,Success,NA,18,432759,67001,0,0,78.901,0,1009165.0,1,0,15215.353366869,535539205,smt-idl-flat,j3045_6,mrcpsp-pb,1
NA,3160359626,Success,NA,18,432759,67001,0,0,80.462,0,1009165.0,1,0,15203.817935811001,535539205,smt-idl-nested,j3045_6,mrcpsp-pb,1
NA,1756102794,Success,NA,25,6920,6199,0,0,40.73,0,1.5092249E7,1,0,12502.563395706,53933564,smt-lia-flat,j3045_6,mrcpsp-pb,1
NA,872581766,Success,NA,23,6740,6019,0,0,35.193,0,4610912.0,1,0,7973.2347116519995,39559945,smt-lia-nested,j3045_6,mrcpsp-pb,1
NA,NA,Success,NA,NA,6902,6199,0,0,35.251,NA,NA,0,NA,3600.352863439,NA,smt-nia-flat,j3045_6,mrcpsp-pb,1
NA,NA,Success,NA,NA,6722,6019,0,0,38.118,NA,NA,0,NA,3600.413686592,NA,smt-nia-nested,j3045_6,mrcpsp-pb,1
NA,NA,Success,NA,NA,NA,NA,0,0,38.831,NA,NA,0,1,3600.727,NA,chuffed,j3045_6,mrcpsp-pb,3
NA,NA,Success,NA,NA,6740,6019,0,0,36.32,NA,NA,1,NA,11632.062728674,NA,smt-bv-nested,j3045_6,mrcpsp-pb,3
NA,2443492468,Success,NA,18,432759,67001,0,0,92.226,0,1558738.0,1,0,7930.763663516,411157946,smt-idl-flat,j3045_6,mrcpsp-pb,3
NA,2443492468,Success,NA,18,432759,67001,0,0,75.682,0,1558738.0,1,0,7956.383442386,411157946,smt-idl-nested,j3045_6,mrcpsp-pb,3
NA,1140549410,Success,NA,24,6920,6199,0,0,34.329,0,9660334.0,1,0,9432.632999136,74632100,smt-lia-flat,j3045_6,mrcpsp-pb,3
NA,NA,Success,NA,NA,6722,6019,0,0,38.622,NA,NA,0,NA,3600.336488762,NA,smt-nia-nested,j3045_6,mrcpsp-pb,3
NA,NA,Success,NA,NA,442518,51615,0,0,36.866,0,NA,1,0,9940.59,NA,sat,j3045_6,mrcpsp-pb,8
NA,NA,Success,NA,NA,6917,6199,0,0,36.125,NA,NA,1,NA,14394.020463730001,NA,smt-bv-flat,j3045_6,mrcpsp-pb,8
NA,NA,Success,NA,NA,6740,6019,0,0,35.945,NA,NA,1,NA,11626.143809825999,NA,smt-bv-nested,j3045_6,mrcpsp-pb,8
NA,11668239350,Success,NA,22,432762,67001,0,0,73.821,0,4284174.0,1,0,11594.481737858998,1818226408,smt-idl-nested,j3045_6,mrcpsp-pb,8
NA,297580463,Success,NA,20,6920,6199,0,0,33.974,0,1247554.0,1,0,7327.1258832309995,16970976,smt-lia-flat,j3045_6,mrcpsp-pb,8
NA,1096730799,Success,NA,24,6737,6019,0,0,40.874,0,4405664.0,1,0,7899.699328229999,86852679,smt-lia-nested,j3045_6,mrcpsp-pb,8
NA,NA,Success,NA,NA,6722,6019,0,0,34.742,NA,NA,0,NA,3600.354184121,NA,smt-nia-nested,j3045_6,mrcpsp-pb,8
NA,NA,Success,NA,NA,431012,48896,0,0,33.446,0,NA,1,0,125.61,NA,sat,j3046_3,mrcpsp-pb,1
NA,NA,Success,NA,NA,NA,NA,0,0,30.714,NA,NA,0,1,3600.663,NA,chuffed,j3046_3,mrcpsp-pb,1
NA,NA,Success,NA,NA,6365,5663,0,0,42.514,NA,NA,1,NA,6035.829073424,NA,smt-bv-flat,j3046_3,mrcpsp-pb,1
NA,NA,Success,NA,NA,6188,5483,0,0,28.403,NA,NA,1,NA,12151.119359802999,NA,smt-bv-nested,j3046_3,mrcpsp-pb,1
NA,NA,Success,NA,NA,6170,5483,0,0,31.554,NA,NA,0,NA,3600.040525522,NA,smt-bv-nested-z3,j3046_3,mrcpsp-pb,1
NA,2567576487,Success,NA,18,430680,62814,0,0,62.578,0,1427633.0,1,0,952.1870000000001,482011770,smt-idl-flat,j3046_3,mrcpsp-pb,1
